age,revenu_mensuel,nombre_experiences_precedentes,nombre_heures_travailless,annees_dans_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,genre_M,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Consulting,departement_Ressources Humaines,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,revenu_par_niveau,score_satisfaction_global,evolution_performance,charge_travail,ratio_stagnation,ratio_experience_interne,score_risque_depart,engagement_formation
0.4463504035345031,-0.10834951351067117,2.1251359240839385,0.0,-0.16461310905422863,-0.9320143892374165,-2.171981830933257,0.0,-1.0109093429124179,-0.8916882501868245,0.590048337687597,-0.6791456840737199,-0.6605306743650393,0.3796721288811475,-0.05778754527941421,1.1532535902386967,-1.584178240646517,-2.4938204216722384,-0.42623001504290287,1.5917455343596372,-1.1505541015749308,-1.224744871391589,-0.534873105367193,-0.9189214123677304,-1.3740508422516025,-0.21160368475757949,1.8732865381429853,-0.4624638714212627,-0.23990405756162686,-0.3127845978150477,-0.2446249870365339,-0.19149769743816367,-0.2730593406363751,-0.3308080444368773,-0.31409347099260015,1.194044628251987,-0.3482548844322107,-0.13678822577626595,-0.6791410784025343,0.11209871014654296,-1.4455905142848562,-0.5252680364857645,0.0,-0.8781534100649919,-0.61891633197842,1.1784669319803922,-0.8741018624772823
1.3223652142096962,-0.29171858995657424,-0.6780493930322936,0.0,0.48850772848886465,0.24198831185855807,0.1557070814399298,0.0,-0.14714972001373974,-1.8684257522543597,-0.9131943943761252,-0.3687152874355457,0.2546249253678617,-1.0261667362455194,-0.05778754527941421,-0.6608531809232983,1.1914379855160337,0.33809616377248186,2.346151056253851,-0.6282411217206918,2.1293060069870897,0.816496580927726,-0.534873105367193,1.0882323412438057,0.7277751079147405,-0.21160368475757949,-0.5338211638414452,-0.4624638714212627,-0.23990405756162686,-0.3127845978150477,-0.2446249870365339,-0.19149769743816367,-0.2730593406363751,-0.3308080444368773,-0.31409347099260015,1.194044628251987,-0.3482548844322107,-0.13678822577626595,-0.6791410784025343,-0.2962300772084196,0.5320903195901912,1.9535249446830116,0.0,-0.5405362393800999,0.45753325369803083,-1.0588307695838237,-0.49203239311827857
0.008342998196906572,-0.9376536912260358,1.3242258334793007,0.0,-1.1442943653688686,-0.9320143892374165,0.1557070814399298,0.0,-0.8875151110697495,-0.8916882501868245,0.590048337687597,-0.6791456840737199,1.1697805251007627,-1.0261667362455194,-0.9614863916702531,0.24620020465769926,-0.6589728319256667,0.33809616377248186,-0.42623001504290287,1.5917455343596372,-0.057267398720923963,0.816496580927726,-0.534873105367193,-0.9189214123677304,0.7277751079147405,-0.21160368475757949,-0.5338211638414452,2.162331074483201,-0.23990405756162686,-0.3127845978150477,-0.2446249870365339,-0.19149769743816367,-0.2730593406363751,-0.3308080444368773,-0.31409347099260015,-0.8374896350934076,-0.3482548844322107,-0.13678822577626595,-0.6791410784025343,-1.24016510707302,0.5320903195901912,0.7141284540986236,0.0,-0.8781534100649919,-0.7845239605440278,0.5682948315537881,3.3286623004717586
-0.42966440714069,-0.7636336754564013,-0.6780493930322936,0.0,0.16194730971731802,-0.9320143892374165,0.1557070814399298,0.0,-0.7641208792270812,1.0617867539482457,-0.9131943943761252,0.2521455058408027,1.1697805251007627,0.3796721288811475,-0.9614863916702531,0.24620020465769926,0.26623257679518353,0.33809616377248186,-0.42623001504290287,1.5917455343596372,-1.1505541015749308,-1.224744871391589,-0.534873105367193,1.0882323412438057,0.7277751079147405,-0.21160368475757949,-0.5338211638414452,-0.4624638714212627,-0.23990405756162686,-0.3127845978150477,-0.2446249870365339,-0.19149769743816367,-0.2730593406363751,-0.3308080444368773,-0.31409347099260015,1.194044628251987,-0.3482548844322107,-0.13678822577626595,-0.6791410784025343,-0.6588998518406082,1.026510528058953,-0.5252680364857645,0.0,0.3597762157796124,0.20912181084961912,-0.2113695189913177,-0.40712806659405554
-1.0866755151470848,-0.6448581091374443,2.5255909693862573,0.0,-0.8177339465973219,0.24198831185855807,0.1557070814399298,0.0,-0.8875151110697495,-1.8684257522543597,0.590048337687597,-0.058284890797371494,-1.5756862740979403,0.3796721288811475,-0.9614863916702531,-0.6608531809232983,1.1914379855160337,0.33809616377248186,-0.42623001504290287,-0.6282411217206918,-0.8772324258614291,0.816496580927726,-0.534873105367193,1.0882323412438057,0.7277751079147405,-0.21160368475757949,-0.5338211638414452,2.162331074483201,-0.23990405756162686,-0.3127845978150477,-0.2446249870365339,-0.19149769743816367,-0.2730593406363751,-0.3308080444368773,-0.31409347099260015,-0.8374896350934076,-0.3482548844322107,-0.13678822577626595,1.4724481139503225,-0.26216324906293026,-0.4567500973473325,-0.5252680364857645,0.0,1.5977058416242167,-0.7348416719743455,-0.4486586691572192,0.526819525172398
-0.5391662584750891,-0.7298495698307945,-1.0785044383346125,0.0,-0.0013328996684553085,-0.9320143892374165,-0.6201892226844657,0.0,-0.8875151110697495,-0.8916882501868245,-0.9131943943761252,0.2521455058408027,1.1697805251007627,0.3796721288811475,-0.9614863916702531,1.1532535902386967,0.26623257679518353,-1.0778621289498782,-0.42623001504290287,-0.6282411217206918,-0.6039107501479274,0.816496580927726,-0.534873105367193,-0.9189214123677304,0.7277751079147405,-0.21160368475757949,-0.5338211638414452,2.162331074483201,-0.23990405756162686,-0.3127845978150477,-0.2446249870365339,-0.19149769743816367,-0.2730593406363751,-0.3308080444368773,-0.31409347099260015,1.194044628251987,-0.3482548844322107,-0.13678822577626595,-0.6791410784025343,-0.5460534836086747,1.026510528058953,-0.5252680364857645,0.0,0.514517419010188,0.9543561393948543,-1.6351044199867277,-0.5238715155648622
2.4173837275536876,-0.814416073220678,0.523315742874663,0.0,-0.9810141559830953,2.5899937140505074,0.1557070814399298,0.0,-0.7641208792270812,0.08504925188071055,0.590048337687597,-0.6791456840737199,0.2546249253678617,1.7855109940078144,-0.9614863916702531,-1.5679065665042957,-1.584178240646517,-1.0778621289498782,2.346151056253851,1.5917455343596372,1.3093409798465847,-1.224744871391589,-0.534873105367193,1.0882323412438057,0.7277751079147405,-0.21160368475757949,-0.5338211638414452,2.162331074483201,-0.23990405756162686,-0.3127845978150477,-0.2446249870365339,-0.19149769743816367,-0.2730593406363751,-0.3308080444368773,-0.31409347099260015,-0.8374896350934076,-0.3482548844322107,-0.13678822577626595,1.4724481139503225,-0.8285242669816905,-1.940010722753618,-0.5252680364857645,0.0,-0.8781534100649919,-0.7348416719743455,1.4835529821936946,1.227280218997238
-0.7581699611438873,-0.8095290642308104,-0.6780493930322936,0.0,-0.9810141559830953,0.24198831185855807,-0.6201892226844657,0.0,1.827157989468953,-1.8684257522543597,0.590048337687597,-0.6791456840737199,1.1697805251007627,0.3796721288811475,-0.9614863916702531,0.24620020465769926,-0.6589728319256667,0.33809616377248186,2.346151056253851,-0.6282411217206918,1.855984331273588,0.816496580927726,1.86960232243028,-0.9189214123677304,0.7277751079147405,-0.21160368475757949,-0.5338211638414452,2.162331074483201,-0.23990405756162686,-0.3127845978150477,-0.2446249870365339,-0.19149769743816367,-0.2730593406363751,-0.3308080444368773,-0.31409347099260015,1.194044628251987,-0.3482548844322107,-0.13678822577626595,-0.6791410784025343,-0.8122005784953101,0.5320903195901912,0.7141284540986236,0.0,-0.8781534100649919,-0.6603182391198219,0.7038886316485893,0.526819525172398
0.11784484953130571,0.6423375630633446,-1.0785044383346125,0.0,0.32522751910309133,-0.9320143892374165,-0.6201892226844657,0.0,1.7037637576262845,0.08504925188071055,-0.9131943943761252,-0.3687152874355457,1.1697805251007627,-1.0261667362455194,0.8459113011114247,0.24620020465769926,-0.6589728319256667,0.33809616377248186,2.346151056253851,-0.6282411217206918,1.5826626555600865,0.816496580927726,-0.534873105367193,-0.9189214123677304,0.7277751079147405,-0.21160368475757949,-0.5338211638414452,-0.4624638714212627,-0.23990405756162686,-0.3127845978150477,-0.2446249870365339,-0.19149769743816367,-0.2730593406363751,3.0229010957162923,-0.31409347099260015,1.194044628251987,-0.3482548844322107,-0.13678822577626595,-0.6791410784025343,0.6569313852789174,0.5320903195901912,1.9535249446830116,0.0,-0.5067745223116106,1.4511790250916776,-0.04187726887281649,-0.5939175849473461
-0.10115885313749257,-0.2689833742211031,1.3242258334793007,0.0,-0.0013328996684553085,1.4159910129545328,0.1557070814399298,0.0,2.197340684996958,0.08504925188071055,0.590048337687597,1.4938670923934996,0.2546249253678617,0.3796721288811475,-0.05778754527941421,0.24620020465769926,-0.6589728319256667,-1.0778621289498782,-0.42623001504290287,-0.6282411217206918,-0.6039107501479274,0.816496580927726,-0.534873105367193,1.0882323412438057,0.7277751079147405,-0.21160368475757949,-0.5338211638414452,-0.4624638714212627,-0.23990405756162686,3.1970883700331973,-0.2446249870365339,-0.19149769743816367,-0.2730593406363751,-0.3308080444368773,-0.31409347099260015,-0.8374896350934076,-0.3482548844322107,-0.13678822577626595,1.4724481139503225,-0.24560298538109507,-0.4567500973473325,-0.5252680364857645,0.0,2.3714118577770944,-0.5361125176956161,1.246263832027793,-0.34875634210865214
-0.2106607044718917,-0.8662608642436216,-1.0785044383346125,0.0,-0.32789331844000197,0.24198831185855807,1.707499689688721,0.0,0.8400041347276065,0.08504925188071055,0.590048337687597,-0.6791456840737199,-1.5756862740979403,1.7855109940078144,-0.9614863916702531,-0.6608531809232983,0.26623257679518353,0.33809616377248186,-0.42623001504290287,-0.6282411217206918,-0.6039107501479274,0.816496580927726,-0.534873105367193,1.0882323412438057,0.7277751079147405,-0.21160368475757949,-0.5338211638414452,2.162331074483201,-0.23990405756162686,-0.3127845978150477,-0.2446249870365339,-0.19149769743816367,-0.2730593406363751,-0.3308080444368773,-0.31409347099260015,-0.8374896350934076,-0.3482548844322107,-0.13678822577626595,1.4724481139503225,-1.0016973100545945,-0.9511703058160944,-1.7646645270701526,0.0,-0.8781534100649919,0.45753325369803083,0.6699901816248885,0.2933326272307847
-0.8676718124782865,-0.4908110866307471,-1.0785044383346125,0.0,0.32522751910309133,-0.9320143892374165,0.1557070814399298,0.0,0.7166099028849382,-0.8916882501868245,0.590048337687597,-0.6791456840737199,1.1697805251007627,-1.0261667362455194,-0.05778754527941421,0.24620020465769926,1.1914379855160337,0.33809616377248186,-0.42623001504290287,1.5917455343596372,-0.8772324258614291,-1.224744871391589,-0.534873105367193,-0.9189214123677304,0.7277751079147405,-0.21160368475757949,-0.5338211638414452,2.162331074483201,-0.23990405756162686,-0.3127845978150477,-0.2446249870365339,-0.19149769743816367,-0.2730593406363751,-0.3308080444368773,-0.31409347099260015,1.194044628251987,-0.3482548844322107,-0.13678822577626595,-0.6791410784025343,-0.7395719934906904,1.520930736527715,0.7141284540986236,0.0,-0.8781534100649919,1.4511790250916776,1.1106700319329919,-0.4538254461823782
-0.6486681098094882,-0.7632087181529345,-0.6780493930322936,0.0,-0.32789331844000197,0.24198831185855807,-1.3960855268088614,0.0,2.0739464531542895,-1.8684257522543597,0.590048337687597,0.5625759024789769,-1.5756862740979403,0.3796721288811475,-0.9614863916702531,0.24620020465769926,1.1914379855160337,-1.0778621289498782,-0.42623001504290287,-0.6282411217206918,0.4893759527060795,0.816496580927726,1.86960232243028,-0.9189214123677304,0.7277751079147405,-0.21160368475757949,-0.5338211638414452,-0.4624638714212627,-0.23990405756162686,-0.3127845978150477,-0.2446249870365339,-0.19149769743816367,-0.2730593406363751,-0.3308080444368773,-0.31409347099260015,1.194044628251987,-0.3482548844322107,-0.13678822577626595,-0.6791410784025343,-0.6574804006678794,-0.4567500973473325,-0.5252680364857645,0.0,1.5977058416242167,-0.16349535342299848,1.1784669319803922,-0.6406149645356689
